contract,bug_type,line
buggy_27.sol,Overflow-Underflow,569
buggy_37.sol,Unhandled-Exceptions,306
buggy_28.sol,Unhandled-Exceptions,103
buggy_43.sol,Overflow-Underflow,172
buggy_11.sol,Overflow-Underflow,104
buggy_27.sol,Re-entrancy,267
buggy_13.sol,TOD,32
buggy_43.sol,Re-entrancy,231
buggy_12.sol,Unchecked-Send,299
buggy_27.sol,Timestamp-Dependency,94
buggy_29.sol,Overflow-Underflow,389
buggy_37.sol,tx.origin,222
buggy_41.sol,Overflow-Underflow,22
buggy_14.sol,TOD,181
buggy_2.sol,Unchecked-Send,36
buggy_11.sol,Unhandled-Exceptions,39
buggy_15.sol,Overflow-Underflow,66
buggy_47.sol,tx.origin,168
buggy_13.sol,Unhandled-Exceptions,124
buggy_17.sol,Unhandled-Exceptions,263
buggy_37.sol,Unchecked-Send,181
buggy_43.sol,Unchecked-Send,344
buggy_33.sol,Timestamp-Dependency,219
buggy_36.sol,Unhandled-Exceptions,99
buggy_21.sol,Overflow-Underflow,518
buggy_23.sol,Unhandled-Exceptions,125
buggy_48.sol,tx.origin,164
buggy_36.sol,Re-entrancy,36
buggy_17.sol,Re-entrancy,187
buggy_47.sol,TOD,57
buggy_14.sol,Re-entrancy,265
buggy_6.sol,Overflow-Underflow,241
buggy_23.sol,Overflow-Underflow,423
buggy_30.sol,Unchecked-Send,618
buggy_11.sol,tx.origin,153
buggy_34.sol,Unchecked-Send,174
buggy_31.sol,tx.origin,114
buggy_26.sol,Unhandled-Exceptions,197
buggy_9.sol,Re-entrancy,87
buggy_47.sol,tx.origin,263
buggy_50.sol,Overflow-Underflow,56
buggy_7.sol,Unchecked-Send,155
buggy_43.sol,tx.origin,313
buggy_7.sol,Unhandled-Exceptions,251
buggy_3.sol,Re-entrancy,237
buggy_42.sol,Unchecked-Send,153
buggy_44.sol,Unchecked-Send,126
buggy_32.sol,Unhandled-Exceptions,250
buggy_19.sol,Overflow-Underflow,105
buggy_21.sol,Unchecked-Send,14
buggy_24.sol,Re-entrancy,237
buggy_41.sol,Re-entrancy,86
buggy_2.sol,Timestamp-Dependency,52
buggy_40.sol,Unhandled-Exceptions,270
buggy_19.sol,Timestamp-Dependency,276
buggy_45.sol,Re-entrancy,9
buggy_27.sol,Unhandled-Exceptions,219
buggy_1.sol,TOD,320
buggy_7.sol,Overflow-Underflow,257
buggy_22.sol,tx.origin,374
buggy_35.sol,Timestamp-Dependency,211
buggy_3.sol,Re-entrancy,266
buggy_19.sol,tx.origin,218
buggy_40.sol,Re-entrancy,654
buggy_8.sol,Unchecked-Send,84
buggy_17.sol,Re-entrancy,97
buggy_16.sol,tx.origin,61
buggy_30.sol,tx.origin,692
buggy_25.sol,Overflow-Underflow,75
buggy_21.sol,Unchecked-Send,227
buggy_12.sol,tx.origin,141
buggy_31.sol,Timestamp-Dependency,141
buggy_28.sol,Unchecked-Send,54
buggy_15.sol,TOD,288
buggy_42.sol,TOD,367
buggy_26.sol,tx.origin,109
buggy_33.sol,Unhandled-Exceptions,222
buggy_21.sol,TOD,745
buggy_42.sol,Overflow-Underflow,235
buggy_37.sol,TOD,235
buggy_10.sol,Timestamp-Dependency,27
buggy_30.sol,Re-entrancy,1025
buggy_34.sol,Overflow-Underflow,434
buggy_8.sol,TOD,82
buggy_11.sol,Unhandled-Exceptions,85
buggy_35.sol,Re-entrancy,247
buggy_30.sol,TOD,932
buggy_46.sol,Re-entrancy,121
buggy_18.sol,Unchecked-Send,451
buggy_4.sol,Re-entrancy,59
buggy_18.sol,TOD,680
buggy_27.sol,tx.origin,312
buggy_6.sol,Re-entrancy,165
buggy_48.sol,TOD,62
buggy_36.sol,Re-entrancy,664
buggy_35.sol,Timestamp-Dependency,411
buggy_12.sol,Re-entrancy,172
buggy_37.sol,TOD,64
buggy_6.sol,Unhandled-Exceptions,51
buggy_47.sol,TOD,429
buggy_17.sol,Re-entrancy,297
buggy_24.sol,Re-entrancy,986
buggy_40.sol,Re-entrancy,324
buggy_20.sol,Unhandled-Exceptions,187
buggy_12.sol,Overflow-Underflow,249
buggy_25.sol,Timestamp-Dependency,292
buggy_47.sol,tx.origin,147
buggy_22.sol,tx.origin,75
buggy_35.sol,tx.origin,403
buggy_24.sol,Timestamp-Dependency,271
buggy_48.sol,Unhandled-Exceptions,211
buggy_6.sol,Re-entrancy,206
buggy_7.sol,Unhandled-Exceptions,9
buggy_16.sol,Timestamp-Dependency,179
buggy_30.sol,Overflow-Underflow,654
buggy_12.sol,Re-entrancy,193
buggy_3.sol,Re-entrancy,95
buggy_21.sol,Re-entrancy,315
buggy_8.sol,Unhandled-Exceptions,250
buggy_41.sol,tx.origin,17
buggy_32.sol,Re-entrancy,295
buggy_25.sol,TOD,69
buggy_4.sol,Timestamp-Dependency,110
buggy_34.sol,tx.origin,267
buggy_9.sol,Timestamp-Dependency,217
buggy_39.sol,Re-entrancy,135
buggy_1.sol,TOD,242
buggy_42.sol,TOD,60
buggy_31.sol,tx.origin,125
buggy_26.sol,Unhandled-Exceptions,206
buggy_33.sol,Unchecked-Send,148
buggy_36.sol,Unchecked-Send,364
buggy_7.sol,Unchecked-Send,130
buggy_9.sol,tx.origin,237
buggy_8.sol,tx.origin,169
buggy_30.sol,Overflow-Underflow,361
buggy_7.sol,TOD,476
buggy_44.sol,Re-entrancy,230
buggy_38.sol,Unhandled-Exceptions,183
buggy_13.sol,TOD,353
buggy_40.sol,Re-entrancy,528
buggy_5.sol,tx.origin,322
buggy_11.sol,Unchecked-Send,38
buggy_24.sol,Re-entrancy,228
buggy_2.sol,Timestamp-Dependency,47
buggy_24.sol,TOD,439
buggy_16.sol,Overflow-Underflow,369
buggy_45.sol,Unhandled-Exceptions,85
buggy_42.sol,TOD,219
buggy_26.sol,Unhandled-Exceptions,97
buggy_16.sol,TOD,770
buggy_4.sol,TOD,212
buggy_42.sol,Unhandled-Exceptions,164
buggy_50.sol,Unhandled-Exceptions,10
buggy_43.sol,tx.origin,357
buggy_8.sol,tx.origin,262
buggy_17.sol,TOD,212
buggy_23.sol,Unchecked-Send,149
buggy_7.sol,Unhandled-Exceptions,321
buggy_21.sol,Overflow-Underflow,197
buggy_27.sol,Re-entrancy,111
buggy_20.sol,tx.origin,131
buggy_20.sol,Unhandled-Exceptions,396
buggy_5.sol,Unhandled-Exceptions,202
buggy_1.sol,Unhandled-Exceptions,73
buggy_36.sol,Overflow-Underflow,88
buggy_28.sol,tx.origin,74
buggy_28.sol,Re-entrancy,348
buggy_14.sol,Re-entrancy,72
buggy_41.sol,Unhandled-Exceptions,143
buggy_24.sol,Unchecked-Send,565
buggy_26.sol,tx.origin,118
buggy_50.sol,Unchecked-Send,14
buggy_3.sol,Unhandled-Exceptions,177
buggy_50.sol,tx.origin,53
buggy_17.sol,Overflow-Underflow,369
buggy_49.sol,TOD,28
buggy_41.sol,Unhandled-Exceptions,40
buggy_47.sol,Re-entrancy,391
buggy_22.sol,Unchecked-Send,49
buggy_35.sol,Overflow-Underflow,482
buggy_43.sol,Unchecked-Send,209
buggy_35.sol,tx.origin,293
buggy_12.sol,Re-entrancy,341
buggy_24.sol,tx.origin,628
buggy_30.sol,Unhandled-Exceptions,777
buggy_8.sol,Overflow-Underflow,256
buggy_27.sol,TOD,725
buggy_15.sol,Unchecked-Send,19
buggy_34.sol,TOD,479
buggy_35.sol,Timestamp-Dependency,402
buggy_43.sol,Timestamp-Dependency,314
buggy_5.sol,Overflow-Underflow,143
buggy_38.sol,Overflow-Underflow,278
buggy_43.sol,Unhandled-Exceptions,409
buggy_34.sol,TOD,989
buggy_17.sol,Re-entrancy,288
buggy_27.sol,Timestamp-Dependency,112
buggy_14.sol,Re-entrancy,130
buggy_37.sol,tx.origin,200
buggy_7.sol,Overflow-Underflow,39
buggy_33.sol,TOD,262
buggy_12.sol,TOD,155
buggy_47.sol,tx.origin,154
buggy_30.sol,TOD,968
buggy_46.sol,Re-entrancy,21
buggy_25.sol,Unhandled-Exceptions,55
buggy_24.sol,Timestamp-Dependency,376
buggy_7.sol,Unhandled-Exceptions,112
buggy_12.sol,Timestamp-Dependency,246
buggy_3.sol,Re-entrancy,86
buggy_14.sol,Timestamp-Dependency,132
buggy_17.sol,Overflow-Underflow,75
buggy_21.sol,Unchecked-Send,391
buggy_13.sol,Unchecked-Send,176
buggy_18.sol,Overflow-Underflow,624
buggy_12.sol,Unchecked-Send,250
buggy_24.sol,Overflow-Underflow,728
buggy_47.sol,Overflow-Underflow,328
buggy_12.sol,Unhandled-Exceptions,364
buggy_21.sol,Re-entrancy,215
buggy_11.sol,Unchecked-Send,41
buggy_36.sol,Unhandled-Exceptions,464
buggy_24.sol,Unhandled-Exceptions,643
buggy_36.sol,tx.origin,241
buggy_45.sol,Unhandled-Exceptions,94
buggy_6.sol,tx.origin,60
buggy_17.sol,Unchecked-Send,176
buggy_48.sol,Overflow-Underflow,48
buggy_27.sol,tx.origin,214
buggy_34.sol,Timestamp-Dependency,608
buggy_44.sol,TOD,197
buggy_3.sol,Timestamp-Dependency,30
buggy_37.sol,TOD,358
buggy_2.sol,tx.origin,84
buggy_23.sol,Unchecked-Send,138
buggy_2.sol,TOD,98
buggy_8.sol,Unchecked-Send,74
buggy_11.sol,Overflow-Underflow,323
buggy_25.sol,Overflow-Underflow,101
buggy_20.sol,tx.origin,180
buggy_18.sol,Unhandled-Exceptions,622
buggy_10.sol,tx.origin,61
buggy_5.sol,Unhandled-Exceptions,181
buggy_43.sol,Unhandled-Exceptions,330
buggy_17.sol,Timestamp-Dependency,196
buggy_12.sol,tx.origin,159
buggy_36.sol,TOD,192
buggy_21.sol,Timestamp-Dependency,5
buggy_31.sol,Unchecked-Send,99
buggy_37.sol,Timestamp-Dependency,268
buggy_10.sol,Re-entrancy,71
buggy_15.sol,Unhandled-Exceptions,57
buggy_13.sol,Overflow-Underflow,40
buggy_28.sol,Unhandled-Exceptions,231
buggy_32.sol,Timestamp-Dependency,227
buggy_33.sol,Unhandled-Exceptions,236
buggy_14.sol,Unchecked-Send,113
buggy_16.sol,Re-entrancy,201
buggy_45.sol,tx.origin,43
buggy_50.sol,Re-entrancy,299
buggy_25.sol,Overflow-Underflow,152
buggy_40.sol,TOD,231
buggy_10.sol,Timestamp-Dependency,37
buggy_5.sol,Unhandled-Exceptions,302
buggy_11.sol,Timestamp-Dependency,40
buggy_13.sol,Re-entrancy,168
buggy_7.sol,Timestamp-Dependency,99
buggy_12.sol,tx.origin,98
buggy_35.sol,Re-entrancy,263
buggy_27.sol,Unhandled-Exceptions,99
buggy_33.sol,TOD,500
buggy_22.sol,Unchecked-Send,56
buggy_18.sol,TOD,152
buggy_15.sol,TOD,381
buggy_16.sol,TOD,581
buggy_29.sol,Re-entrancy,459
buggy_8.sol,Re-entrancy,76
buggy_32.sol,Timestamp-Dependency,132
buggy_7.sol,TOD,250
buggy_3.sol,Unhandled-Exceptions,21
buggy_28.sol,Timestamp-Dependency,58
buggy_27.sol,tx.origin,302
buggy_12.sol,Timestamp-Dependency,104
buggy_44.sol,Unchecked-Send,349
buggy_18.sol,Timestamp-Dependency,92
buggy_20.sol,Unhandled-Exceptions,205
buggy_38.sol,TOD,258
buggy_14.sol,TOD,158
buggy_13.sol,Unchecked-Send,46
buggy_35.sol,tx.origin,385
buggy_33.sol,Unchecked-Send,15
buggy_25.sol,Re-entrancy,98
buggy_33.sol,Timestamp-Dependency,190
buggy_44.sol,TOD,54
buggy_27.sol,Re-entrancy,325
buggy_13.sol,TOD,154
buggy_19.sol,Overflow-Underflow,233
buggy_21.sol,Unchecked-Send,398
buggy_9.sol,Timestamp-Dependency,203
buggy_48.sol,Re-entrancy,113
buggy_30.sol,TOD,876
buggy_37.sol,Timestamp-Dependency,125
buggy_20.sol,TOD,349
buggy_2.sol,Re-entrancy,223
buggy_28.sol,TOD,628
buggy_33.sol,Timestamp-Dependency,17
buggy_12.sol,Timestamp-Dependency,146
buggy_22.sol,TOD,132
buggy_12.sol,Unhandled-Exceptions,357
buggy_38.sol,Overflow-Underflow,87
buggy_16.sol,Unhandled-Exceptions,52
buggy_11.sol,Timestamp-Dependency,287
buggy_34.sol,tx.origin,478
buggy_21.sol,Unchecked-Send,99
buggy_12.sol,Overflow-Underflow,433
buggy_6.sol,Overflow-Underflow,43
buggy_27.sol,Unhandled-Exceptions,190
buggy_28.sol,Overflow-Underflow,164
buggy_42.sol,TOD,233
buggy_18.sol,Overflow-Underflow,458
buggy_23.sol,TOD,754
buggy_4.sol,tx.origin,129
buggy_34.sol,Re-entrancy,173
buggy_32.sol,Timestamp-Dependency,81
buggy_7.sol,TOD,425
buggy_5.sol,Overflow-Underflow,437
buggy_42.sol,Timestamp-Dependency,38
buggy_46.sol,TOD,183
buggy_11.sol,Unchecked-Send,149
buggy_24.sol,Unhandled-Exceptions,575
buggy_36.sol,TOD,731
buggy_13.sol,Re-entrancy,22
buggy_24.sol,Re-entrancy,693
buggy_48.sol,Overflow-Underflow,148
buggy_24.sol,tx.origin,249
buggy_44.sol,tx.origin,165
buggy_26.sol,TOD,275
buggy_13.sol,Overflow-Underflow,33
buggy_14.sol,Unchecked-Send,126
buggy_27.sol,Re-entrancy,660
buggy_38.sol,Overflow-Underflow,137
buggy_21.sol,tx.origin,138
buggy_22.sol,Re-entrancy,152
buggy_8.sol,Timestamp-Dependency,206
buggy_41.sol,Unchecked-Send,125
buggy_44.sol,Re-entrancy,412
buggy_38.sol,Unchecked-Send,214
buggy_27.sol,Re-entrancy,146
buggy_48.sol,TOD,688
buggy_48.sol,Re-entrancy,286
buggy_28.sol,Re-entrancy,307
buggy_18.sol,Unhandled-Exceptions,436
buggy_24.sol,TOD,249
buggy_36.sol,TOD,164
buggy_34.sol,Unhandled-Exceptions,37
buggy_41.sol,Timestamp-Dependency,68
buggy_50.sol,Unchecked-Send,163
buggy_30.sol,Timestamp-Dependency,385
buggy_43.sol,TOD,552
buggy_36.sol,Timestamp-Dependency,253
buggy_8.sol,Timestamp-Dependency,355
buggy_50.sol,tx.origin,106
buggy_16.sol,tx.origin,234
buggy_44.sol,Re-entrancy,505
buggy_17.sol,Overflow-Underflow,194
buggy_33.sol,tx.origin,113
buggy_41.sol,tx.origin,145
buggy_20.sol,Re-entrancy,535
buggy_38.sol,tx.origin,136
buggy_18.sol,Unhandled-Exceptions,273
buggy_26.sol,Unchecked-Send,94
buggy_21.sol,Timestamp-Dependency,454
buggy_16.sol,Overflow-Underflow,86
buggy_2.sol,Unchecked-Send,24
buggy_23.sol,Timestamp-Dependency,209
buggy_6.sol,tx.origin,208
buggy_40.sol,Timestamp-Dependency,258
buggy_44.sol,tx.origin,95
buggy_37.sol,Unchecked-Send,145
buggy_19.sol,Unhandled-Exceptions,275
buggy_18.sol,Overflow-Underflow,247
buggy_47.sol,Timestamp-Dependency,185
buggy_5.sol,TOD,158
buggy_28.sol,Timestamp-Dependency,230
buggy_26.sol,TOD,91
buggy_50.sol,tx.origin,141
buggy_17.sol,Overflow-Underflow,185
buggy_21.sol,tx.origin,450
buggy_32.sol,TOD,357
buggy_16.sol,Unhandled-Exceptions,166
buggy_25.sol,TOD,46
buggy_17.sol,Re-entrancy,151
buggy_4.sol,Timestamp-Dependency,73
buggy_46.sol,TOD,96
buggy_16.sol,tx.origin,335
buggy_19.sol,Overflow-Underflow,224
buggy_44.sol,Timestamp-Dependency,161
buggy_12.sol,Unchecked-Send,228
buggy_7.sol,Re-entrancy,339
buggy_16.sol,Unchecked-Send,310
buggy_3.sol,Unchecked-Send,18
buggy_11.sol,tx.origin,101
buggy_32.sol,Overflow-Underflow,270
buggy_47.sol,tx.origin,363
buggy_47.sol,Timestamp-Dependency,222
buggy_50.sol,Re-entrancy,77
buggy_6.sol,Timestamp-Dependency,160
buggy_12.sol,Unhandled-Exceptions,350
buggy_43.sol,Re-entrancy,329
buggy_16.sol,Overflow-Underflow,156
buggy_6.sol,Overflow-Underflow,48
buggy_45.sol,Unhandled-Exceptions,112
buggy_19.sol,Timestamp-Dependency,328
buggy_27.sol,Unhandled-Exceptions,135
buggy_37.sol,Timestamp-Dependency,153
buggy_18.sol,TOD,964
buggy_23.sol,Timestamp-Dependency,409
buggy_18.sol,Overflow-Underflow,449
buggy_43.sol,tx.origin,382
buggy_34.sol,Re-entrancy,182
buggy_8.sol,tx.origin,355
buggy_3.sol,Timestamp-Dependency,8
buggy_2.sol,tx.origin,58
buggy_21.sol,Unhandled-Exceptions,164
buggy_23.sol,Unhandled-Exceptions,473
buggy_17.sol,Timestamp-Dependency,178
buggy_23.sol,Overflow-Underflow,193
buggy_26.sol,Re-entrancy,110
buggy_12.sol,TOD,440
buggy_17.sol,Unchecked-Send,229
buggy_47.sol,Unchecked-Send,174
buggy_44.sol,Timestamp-Dependency,409
buggy_35.sol,Unchecked-Send,332
buggy_6.sol,TOD,28
buggy_3.sol,Overflow-Underflow,114
buggy_32.sol,tx.origin,201
buggy_24.sol,Overflow-Underflow,400
buggy_14.sol,Unhandled-Exceptions,133
buggy_27.sol,tx.origin,163
buggy_34.sol,Unchecked-Send,498
buggy_31.sol,Unhandled-Exceptions,133
buggy_19.sol,TOD,58
buggy_20.sol,tx.origin,201
buggy_47.sol,TOD,290
buggy_12.sol,Overflow-Underflow,368
buggy_14.sol,tx.origin,173
buggy_7.sol,Timestamp-Dependency,113
buggy_16.sol,Unchecked-Send,71
buggy_23.sol,tx.origin,345
buggy_47.sol,Unhandled-Exceptions,299
buggy_48.sol,Timestamp-Dependency,234
buggy_32.sol,tx.origin,86
buggy_20.sol,Re-entrancy,391
buggy_21.sol,TOD,298
buggy_37.sol,Timestamp-Dependency,337
buggy_18.sol,Overflow-Underflow,137
buggy_7.sol,TOD,232
buggy_14.sol,Unchecked-Send,162
buggy_36.sol,Timestamp-Dependency,228
buggy_3.sol,tx.origin,60
buggy_6.sol,Timestamp-Dependency,127
buggy_30.sol,Unhandled-Exceptions,298
buggy_48.sol,tx.origin,58
buggy_45.sol,Unhandled-Exceptions,289
buggy_17.sol,Re-entrancy,261
buggy_47.sol,Re-entrancy,333
buggy_28.sol,Re-entrancy,137
buggy_26.sol,tx.origin,199
buggy_18.sol,Unchecked-Send,384
buggy_34.sol,Re-entrancy,455
buggy_18.sol,Overflow-Underflow,238
buggy_48.sol,Overflow-Underflow,343
buggy_24.sol,TOD,1330
buggy_15.sol,tx.origin,182
buggy_5.sol,Overflow-Underflow,217
buggy_27.sol,Re-entrancy,339
buggy_6.sol,Timestamp-Dependency,18
buggy_21.sol,Unhandled-Exceptions,473
buggy_22.sol,Overflow-Underflow,126
buggy_24.sol,Unhandled-Exceptions,771
buggy_45.sol,Re-entrancy,377
buggy_14.sol,Re-entrancy,316
buggy_20.sol,tx.origin,401
buggy_2.sol,Unchecked-Send,124
buggy_15.sol,Overflow-Underflow,122
buggy_34.sol,Overflow-Underflow,214
buggy_7.sol,Re-entrancy,324
buggy_24.sol,Unhandled-Exceptions,257
buggy_3.sol,Unchecked-Send,27
buggy_24.sol,tx.origin,423
buggy_25.sol,Unhandled-Exceptions,97
buggy_47.sol,Timestamp-Dependency,213
buggy_16.sol,Re-entrancy,430
buggy_27.sol,Overflow-Underflow,134
buggy_9.sol,Unhandled-Exceptions,152
buggy_40.sol,tx.origin,555
buggy_48.sol,Timestamp-Dependency,389
buggy_33.sol,TOD,233
buggy_36.sol,Overflow-Underflow,239
buggy_30.sol,Unchecked-Send,674
buggy_15.sol,Re-entrancy,118
buggy_30.sol,TOD,699
buggy_35.sol,Unhandled-Exceptions,278
buggy_37.sol,Unchecked-Send,80
buggy_27.sol,TOD,463
buggy_34.sol,Re-entrancy,701
buggy_6.sol,TOD,430
buggy_44.sol,TOD,748
buggy_34.sol,Unhandled-Exceptions,257
buggy_30.sol,Unhandled-Exceptions,741
buggy_20.sol,Timestamp-Dependency,200
buggy_34.sol,Unchecked-Send,352
buggy_4.sol,tx.origin,183
buggy_33.sol,Timestamp-Dependency,102
buggy_32.sol,Timestamp-Dependency,99
buggy_31.sol,Unhandled-Exceptions,235
buggy_33.sol,Unhandled-Exceptions,108
buggy_11.sol,TOD,118
buggy_43.sol,Overflow-Underflow,428
buggy_45.sol,tx.origin,171
buggy_32.sol,Re-entrancy,157
buggy_20.sol,tx.origin,95
buggy_44.sol,Unhandled-Exceptions,223
buggy_44.sol,Overflow-Underflow,210
buggy_13.sol,Re-entrancy,40
buggy_19.sol,Timestamp-Dependency,300
buggy_47.sol,Unchecked-Send,185
buggy_48.sol,Overflow-Underflow,102
buggy_47.sol,Overflow-Underflow,191
buggy_27.sol,tx.origin,168
buggy_43.sol,TOD,691
buggy_38.sol,Overflow-Underflow,159
buggy_42.sol,Timestamp-Dependency,113
buggy_27.sol,Re-entrancy,160
buggy_43.sol,Re-entrancy,10
buggy_24.sol,Timestamp-Dependency,765
buggy_22.sol,tx.origin,217
buggy_34.sol,Re-entrancy,373
buggy_30.sol,Timestamp-Dependency,403
buggy_50.sol,Overflow-Underflow,312
buggy_30.sol,Unhandled-Exceptions,813
buggy_8.sol,Unchecked-Send,249
buggy_34.sol,tx.origin,187
buggy_38.sol,Unchecked-Send,165
buggy_38.sol,Overflow-Underflow,314
buggy_8.sol,TOD,138
buggy_26.sol,Unchecked-Send,112
buggy_11.sol,Unhandled-Exceptions,29
buggy_2.sol,Unhandled-Exceptions,198
buggy_47.sol,tx.origin,254
buggy_27.sol,Unhandled-Exceptions,475
buggy_40.sol,Timestamp-Dependency,276
buggy_33.sol,Overflow-Underflow,269
buggy_41.sol,Timestamp-Dependency,23
buggy_37.sol,Unhandled-Exceptions,195
buggy_3.sol,Unhandled-Exceptions,79
buggy_48.sol,TOD,118
buggy_8.sol,tx.origin,63
buggy_30.sol,Overflow-Underflow,763
buggy_36.sol,Unhandled-Exceptions,89
buggy_32.sol,Unchecked-Send,119
buggy_34.sol,tx.origin,350
buggy_19.sol,Overflow-Underflow,242
buggy_5.sol,Unchecked-Send,227
buggy_16.sol,Overflow-Underflow,227
buggy_2.sol,Overflow-Underflow,215
buggy_30.sol,Unchecked-Send,564
buggy_26.sol,Timestamp-Dependency,223
buggy_1.sol,TOD,223
buggy_15.sol,TOD,32
buggy_28.sol,Timestamp-Dependency,331
buggy_20.sol,Timestamp-Dependency,90
buggy_25.sol,Re-entrancy,156
buggy_7.sol,Unhandled-Exceptions,49
buggy_34.sol,TOD,309
buggy_14.sol,Timestamp-Dependency,195
buggy_21.sol,tx.origin,433
buggy_31.sol,Overflow-Underflow,301
buggy_30.sol,tx.origin,475
buggy_40.sol,Unhandled-Exceptions,344
buggy_18.sol,TOD,436
buggy_6.sol,tx.origin,24
buggy_35.sol,Unchecked-Send,197
buggy_18.sol,TOD,938
buggy_48.sol,Unhandled-Exceptions,48
buggy_35.sol,Timestamp-Dependency,153
buggy_3.sol,Timestamp-Dependency,58
buggy_36.sol,Unchecked-Send,182
buggy_38.sol,Re-entrancy,255
buggy_1.sol,Unhandled-Exceptions,164
buggy_23.sol,Overflow-Underflow,211
buggy_13.sol,Re-entrancy,51
buggy_30.sol,Timestamp-Dependency,517
buggy_18.sol,TOD,275
buggy_9.sol,Unchecked-Send,93
buggy_27.sol,Unhandled-Exceptions,232
buggy_44.sol,Overflow-Underflow,219
buggy_35.sol,Unchecked-Send,346
buggy_28.sol,TOD,419
buggy_15.sol,Unhandled-Exceptions,29
buggy_30.sol,Unhandled-Exceptions,697
buggy_27.sol,tx.origin,145
buggy_35.sol,tx.origin,147
buggy_44.sol,Re-entrancy,123
buggy_2.sol,tx.origin,149
buggy_23.sol,Unchecked-Send,205
buggy_48.sol,TOD,345
buggy_23.sol,Re-entrancy,540
buggy_34.sol,tx.origin,9
buggy_24.sol,Re-entrancy,321
buggy_16.sol,Overflow-Underflow,468
buggy_18.sol,Unhandled-Exceptions,401
buggy_21.sol,Timestamp-Dependency,70
buggy_45.sol,Timestamp-Dependency,218
buggy_28.sol,Unchecked-Send,231
buggy_37.sol,Unchecked-Send,279
buggy_24.sol,Timestamp-Dependency,232
buggy_40.sol,Overflow-Underflow,500
buggy_48.sol,Unhandled-Exceptions,378
buggy_32.sol,Overflow-Underflow,101
buggy_35.sol,tx.origin,264
buggy_12.sol,Re-entrancy,376
buggy_24.sol,tx.origin,641
buggy_37.sol,Overflow-Underflow,64
buggy_34.sol,tx.origin,178
buggy_23.sol,Unhandled-Exceptions,273
buggy_33.sol,Re-entrancy,297
buggy_6.sol,Unhandled-Exceptions,9
buggy_24.sol,TOD,693
buggy_33.sol,tx.origin,20
buggy_41.sol,tx.origin,186
buggy_17.sol,Re-entrancy,279
buggy_14.sol,Re-entrancy,181
buggy_20.sol,Overflow-Underflow,493
buggy_42.sol,TOD,475
buggy_16.sol,TOD,514
buggy_36.sol,Unchecked-Send,449
buggy_29.sol,TOD,600
buggy_12.sol,Re-entrancy,159
buggy_13.sol,TOD,254
buggy_27.sol,Unchecked-Send,182
buggy_47.sol,TOD,506
buggy_18.sol,Timestamp-Dependency,157
buggy_4.sol,Timestamp-Dependency,52
buggy_35.sol,Re-entrancy,605
buggy_5.sol,Unchecked-Send,234
buggy_38.sol,tx.origin,126
buggy_37.sol,Re-entrancy,54
buggy_22.sol,Timestamp-Dependency,224
buggy_30.sol,Timestamp-Dependency,848
buggy_19.sol,Timestamp-Dependency,200
buggy_45.sol,TOD,463
buggy_25.sol,Unhandled-Exceptions,127
buggy_33.sol,Unchecked-Send,78
buggy_16.sol,Re-entrancy,444
buggy_30.sol,TOD,1191
buggy_9.sol,tx.origin,55
buggy_8.sol,Unchecked-Send,314
buggy_7.sol,Unhandled-Exceptions,56
buggy_29.sol,Re-entrancy,167
buggy_29.sol,TOD,575
buggy_22.sol,Re-entrancy,426
buggy_16.sol,Unhandled-Exceptions,104
buggy_8.sol,Timestamp-Dependency,60
buggy_4.sol,Unchecked-Send,45
buggy_18.sol,tx.origin,66
buggy_27.sol,Timestamp-Dependency,211
buggy_20.sol,tx.origin,38
buggy_36.sol,tx.origin,196
buggy_48.sol,Re-entrancy,48
buggy_37.sol,Re-entrancy,469
buggy_35.sol,Unchecked-Send,204
buggy_26.sol,Unhandled-Exceptions,63
buggy_24.sol,Re-entrancy,1066
buggy_14.sol,Unhandled-Exceptions,261
buggy_30.sol,Unhandled-Exceptions,523
buggy_7.sol,Unchecked-Send,189
buggy_29.sol,Re-entrancy,194
buggy_30.sol,Re-entrancy,353
buggy_42.sol,Unchecked-Send,99
buggy_16.sol,Re-entrancy,95
buggy_36.sol,Unchecked-Send,185
buggy_2.sol,tx.origin,39
buggy_2.sol,TOD,79
buggy_32.sol,Re-entrancy,139
buggy_36.sol,Overflow-Underflow,516
buggy_20.sol,tx.origin,73
buggy_39.sol,Unchecked-Send,76
buggy_29.sol,tx.origin,321
buggy_18.sol,Timestamp-Dependency,341
