Bug_Type,Contract,Line,Description
Re-entrancy,buggy_37.sol,92,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_37.sol,350,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_37.sol,101,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_37.sol,487,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_37.sol,233,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_37.sol,111,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_37.sol,371,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_37.sol,246,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_37.sol,120,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_12.sol,133,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_12.sol,389,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_12.sol,264,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_12.sol,520,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_12.sol,142,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_12.sol,398,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_12.sol,150,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_12.sol,538,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_12.sol,411,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_12.sol,159,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_12.sol,550,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_12.sol,425,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_12.sol,299,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_12.sol,172,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_12.sol,437,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_12.sol,567,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_12.sol,312,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_12.sol,184,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_12.sol,193,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_12.sol,449,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_12.sol,329,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_12.sol,202,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_12.sol,461,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_12.sol,211,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_12.sol,341,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_12.sol,474,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_12.sol,98,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_12.sol,228,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_12.sol,358,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_12.sol,486,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_12.sol,108,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_12.sol,367,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_12.sol,498,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_12.sol,117,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_12.sol,376,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_12.sol,507,Ground truth vulnerability missed by LLM
Re-entrancy,buggy_12.sol,124,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_43.sol,129,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_43.sol,260,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_43.sol,10,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_43.sol,138,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_43.sol,396,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_43.sol,275,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_43.sol,409,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_43.sol,287,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_43.sol,422,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_43.sol,47,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_43.sol,306,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_43.sol,180,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_43.sol,56,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_43.sol,314,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_43.sol,68,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_43.sol,327,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_43.sol,78,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_43.sol,207,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_43.sol,336,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_43.sol,93,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_43.sol,355,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_43.sol,108,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_43.sol,116,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_43.sol,246,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_43.sol,251,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_43.sol,383,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_5.sol,256,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_5.sol,391,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_5.sol,8,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_5.sol,13,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_5.sol,269,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_5.sol,275,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_5.sol,148,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_5.sol,24,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_5.sol,281,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_5.sol,293,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_5.sol,166,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_5.sol,302,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_5.sol,51,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_5.sol,187,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_5.sol,60,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_5.sol,65,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_5.sol,323,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_5.sol,69,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_5.sol,74,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_5.sol,206,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_5.sol,338,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_5.sol,82,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_5.sol,86,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_5.sol,92,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_5.sol,96,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_5.sol,355,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_5.sol,100,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_5.sol,229,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_5.sol,366,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_5.sol,118,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_5.sol,377,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_13.sol,64,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_13.sol,68,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_13.sol,197,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_13.sol,134,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_13.sol,234,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_13.sol,173,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_13.sol,112,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_13.sol,86,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_13.sol,215,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_13.sol,153,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_13.sol,60,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_1.sol,33,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_1.sol,163,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_1.sol,133,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_1.sol,105,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_1.sol,170,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_1.sol,74,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_1.sol,110,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_1.sol,79,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_1.sol,81,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_1.sol,177,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_1.sol,146,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_1.sol,49,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_1.sol,115,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_1.sol,182,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_1.sol,22,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_1.sol,87,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_1.sol,60,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_1.sol,93,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_28.sol,129,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_28.sol,134,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_28.sol,144,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_28.sol,281,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_28.sol,154,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_28.sol,163,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_28.sol,293,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_28.sol,171,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_28.sol,303,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_28.sol,310,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_28.sol,54,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_28.sol,184,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_28.sol,58,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_28.sol,315,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_28.sol,62,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_28.sol,193,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_28.sol,324,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_28.sol,74,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_28.sol,331,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_28.sol,208,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_28.sol,87,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_28.sol,96,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_28.sol,230,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_28.sol,105,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_28.sol,114,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_28.sol,245,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_28.sol,118,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_28.sol,123,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_28.sol,255,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_3.sol,8,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_3.sol,10,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_3.sol,12,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_3.sol,15,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_3.sol,155,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_3.sol,168,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_3.sol,184,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_3.sol,191,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_3.sol,65,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_3.sol,206,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_3.sol,217,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_3.sol,96,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_3.sol,227,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_3.sol,233,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_3.sol,122,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_47.sol,385,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_47.sol,260,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_47.sol,134,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_47.sol,264,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_47.sol,395,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_47.sol,272,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_47.sol,150,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_47.sol,407,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_47.sol,282,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_47.sol,284,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_47.sol,414,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_47.sol,420,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_47.sol,294,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_47.sol,169,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_47.sol,177,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_47.sol,50,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_47.sol,308,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_47.sol,185,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_47.sol,60,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_47.sol,318,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_47.sol,70,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_47.sol,74,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_47.sol,204,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_47.sol,334,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_47.sol,81,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_47.sol,213,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_47.sol,91,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_47.sol,222,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_47.sol,351,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_47.sol,97,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_47.sol,102,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_47.sol,234,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_47.sol,242,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_47.sol,247,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_47.sol,120,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_47.sol,253,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_44.sol,10,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_44.sol,138,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_44.sol,398,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_44.sol,18,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_44.sol,150,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_44.sol,152,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_44.sol,409,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_44.sol,283,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_44.sol,29,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_44.sol,161,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_44.sol,34,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_44.sol,422,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_44.sol,39,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_44.sol,171,Ground truth vulnerability missed by LLM
Timestamp-Dependency,buggy_44.sol,49,Ground truth vulnerability missed by LLM
