bug_id,contract,line,bug_type,approach
1703,buggy_21.sol,285,Timestamp-Dependency,code snippet injection
1704,buggy_21.sol,264,Timestamp-Dependency,code snippet injection
1705,buggy_21.sol,233,Timestamp-Dependency,code snippet injection
1706,buggy_21.sol,217,Timestamp-Dependency,code snippet injection
1707,buggy_21.sol,201,Timestamp-Dependency,code snippet injection
1708,buggy_21.sol,188,Timestamp-Dependency,code snippet injection
1709,buggy_21.sol,114,Timestamp-Dependency,code snippet injection
1710,buggy_21.sol,22,Timestamp-Dependency,code snippet injection
1711,buggy_21.sol,17,Timestamp-Dependency,code snippet injection
1712,buggy_21.sol,11,Timestamp-Dependency,code snippet injection
1713,buggy_21.sol,5,Timestamp-Dependency,code snippet injection
1714,buggy_21.sol,166,Timestamp-Dependency,code snippet injection
1715,buggy_21.sol,160,Timestamp-Dependency,code snippet injection
1716,buggy_21.sol,149,Timestamp-Dependency,code snippet injection
1717,buggy_21.sol,138,Timestamp-Dependency,code snippet injection
1718,buggy_21.sol,132,Timestamp-Dependency,code snippet injection
1719,buggy_21.sol,125,Timestamp-Dependency,code snippet injection
1720,buggy_21.sol,82,Timestamp-Dependency,code snippet injection
1721,buggy_21.sol,77,Timestamp-Dependency,code snippet injection
1722,buggy_21.sol,70,Timestamp-Dependency,code snippet injection
1723,buggy_21.sol,65,Timestamp-Dependency,code snippet injection
1724,buggy_22.sol,255,Timestamp-Dependency,code snippet injection
1725,buggy_22.sol,253,Timestamp-Dependency,code snippet injection
1726,buggy_22.sol,251,Timestamp-Dependency,code snippet injection
1727,buggy_22.sol,249,Timestamp-Dependency,code snippet injection
1728,buggy_22.sol,247,Timestamp-Dependency,code snippet injection
1729,buggy_22.sol,243,Timestamp-Dependency,code snippet injection
1730,buggy_22.sol,44,Timestamp-Dependency,code snippet injection
1731,buggy_22.sol,38,Timestamp-Dependency,code snippet injection
1732,buggy_22.sol,549,Timestamp-Dependency,code snippet injection
1733,buggy_22.sol,486,Timestamp-Dependency,code snippet injection
1734,buggy_22.sol,454,Timestamp-Dependency,code snippet injection
1735,buggy_22.sol,419,Timestamp-Dependency,code snippet injection
1736,buggy_22.sol,392,Timestamp-Dependency,code snippet injection
1737,buggy_22.sol,346,Timestamp-Dependency,code snippet injection
1738,buggy_22.sol,317,Timestamp-Dependency,code snippet injection
1739,buggy_22.sol,297,Timestamp-Dependency,code snippet injection
1740,buggy_22.sol,119,Timestamp-Dependency,code snippet injection
1741,buggy_22.sol,113,Timestamp-Dependency,code snippet injection
1742,buggy_22.sol,103,Timestamp-Dependency,code snippet injection
1743,buggy_22.sol,98,Timestamp-Dependency,code snippet injection
1744,buggy_22.sol,88,Timestamp-Dependency,code snippet injection
1745,buggy_22.sol,78,Timestamp-Dependency,code snippet injection
1746,buggy_22.sol,73,Timestamp-Dependency,code snippet injection
1747,buggy_22.sol,63,Timestamp-Dependency,code snippet injection
1748,buggy_22.sol,56,Timestamp-Dependency,code snippet injection
1749,buggy_22.sol,31,Timestamp-Dependency,code snippet injection
1750,buggy_22.sol,17,Timestamp-Dependency,code snippet injection
1751,buggy_22.sol,238,Timestamp-Dependency,code snippet injection
1752,buggy_22.sol,233,Timestamp-Dependency,code snippet injection
1753,buggy_22.sol,228,Timestamp-Dependency,code snippet injection
1754,buggy_22.sol,224,Timestamp-Dependency,code snippet injection
1755,buggy_22.sol,218,Timestamp-Dependency,code snippet injection
1756,buggy_22.sol,208,Timestamp-Dependency,code snippet injection
1757,buggy_22.sol,203,Timestamp-Dependency,code snippet injection
1758,buggy_22.sol,198,Timestamp-Dependency,code snippet injection
1759,buggy_22.sol,9,Timestamp-Dependency,code snippet injection
1760,buggy_23.sol,495,Timestamp-Dependency,code snippet injection
1761,buggy_23.sol,481,Timestamp-Dependency,code snippet injection
1762,buggy_23.sol,473,Timestamp-Dependency,code snippet injection
1763,buggy_23.sol,465,Timestamp-Dependency,code snippet injection
1764,buggy_23.sol,457,Timestamp-Dependency,code snippet injection
1765,buggy_23.sol,409,Timestamp-Dependency,code snippet injection
1766,buggy_23.sol,395,Timestamp-Dependency,code snippet injection
1767,buggy_23.sol,371,Timestamp-Dependency,code snippet injection
1768,buggy_23.sol,355,Timestamp-Dependency,code snippet injection
1769,buggy_23.sol,332,Timestamp-Dependency,code snippet injection
1770,buggy_23.sol,313,Timestamp-Dependency,code snippet injection
1771,buggy_23.sol,289,Timestamp-Dependency,code snippet injection
1772,buggy_23.sol,270,Timestamp-Dependency,code snippet injection
1773,buggy_23.sol,246,Timestamp-Dependency,code snippet injection
1774,buggy_23.sol,227,Timestamp-Dependency,code snippet injection
1775,buggy_23.sol,209,Timestamp-Dependency,code snippet injection
1776,buggy_23.sol,190,Timestamp-Dependency,code snippet injection
1777,buggy_23.sol,175,Timestamp-Dependency,code snippet injection
1778,buggy_23.sol,156,Timestamp-Dependency,code snippet injection
1779,buggy_23.sol,143,Timestamp-Dependency,code snippet injection
1780,buggy_23.sol,441,Timestamp-Dependency,code snippet injection
1781,buggy_23.sol,431,Timestamp-Dependency,code snippet injection
1782,buggy_23.sol,426,Timestamp-Dependency,code snippet injection
1783,buggy_23.sol,130,Timestamp-Dependency,code snippet injection
1784,buggy_23.sol,125,Timestamp-Dependency,code snippet injection
1785,buggy_23.sol,120,Timestamp-Dependency,code snippet injection
1786,buggy_24.sol,376,Timestamp-Dependency,code snippet injection
1787,buggy_24.sol,370,Timestamp-Dependency,code snippet injection
1788,buggy_24.sol,961,Timestamp-Dependency,code snippet injection
1789,buggy_24.sol,949,Timestamp-Dependency,code snippet injection
1790,buggy_24.sol,911,Timestamp-Dependency,code snippet injection
1791,buggy_24.sol,901,Timestamp-Dependency,code snippet injection
1792,buggy_24.sol,845,Timestamp-Dependency,code snippet injection
1793,buggy_24.sol,819,Timestamp-Dependency,code snippet injection
1794,buggy_24.sol,795,Timestamp-Dependency,code snippet injection
1795,buggy_24.sol,765,Timestamp-Dependency,code snippet injection
1796,buggy_24.sol,755,Timestamp-Dependency,code snippet injection
1797,buggy_24.sol,728,Timestamp-Dependency,code snippet injection
1798,buggy_24.sol,713,Timestamp-Dependency,code snippet injection
1799,buggy_24.sol,695,Timestamp-Dependency,code snippet injection
1800,buggy_24.sol,682,Timestamp-Dependency,code snippet injection
1801,buggy_24.sol,655,Timestamp-Dependency,code snippet injection
1802,buggy_24.sol,629,Timestamp-Dependency,code snippet injection
1803,buggy_24.sol,565,Timestamp-Dependency,code snippet injection
1804,buggy_24.sol,547,Timestamp-Dependency,code snippet injection
1805,buggy_24.sol,534,Timestamp-Dependency,code snippet injection
1806,buggy_24.sol,516,Timestamp-Dependency,code snippet injection
1807,buggy_24.sol,493,Timestamp-Dependency,code snippet injection
1808,buggy_24.sol,457,Timestamp-Dependency,code snippet injection
1809,buggy_24.sol,424,Timestamp-Dependency,code snippet injection
1810,buggy_24.sol,408,Timestamp-Dependency,code snippet injection
1811,buggy_24.sol,401,Timestamp-Dependency,code snippet injection
1812,buggy_24.sol,386,Timestamp-Dependency,code snippet injection
1813,buggy_24.sol,357,Timestamp-Dependency,code snippet injection
1814,buggy_24.sol,344,Timestamp-Dependency,code snippet injection
1815,buggy_24.sol,321,Timestamp-Dependency,code snippet injection
1816,buggy_24.sol,317,Timestamp-Dependency,code snippet injection
1817,buggy_24.sol,311,Timestamp-Dependency,code snippet injection
1818,buggy_24.sol,301,Timestamp-Dependency,code snippet injection
1819,buggy_24.sol,296,Timestamp-Dependency,code snippet injection
1820,buggy_24.sol,290,Timestamp-Dependency,code snippet injection
1821,buggy_24.sol,286,Timestamp-Dependency,code snippet injection
1822,buggy_24.sol,281,Timestamp-Dependency,code snippet injection
1823,buggy_24.sol,271,Timestamp-Dependency,code snippet injection
1824,buggy_24.sol,265,Timestamp-Dependency,code snippet injection
1825,buggy_24.sol,261,Timestamp-Dependency,code snippet injection
1826,buggy_24.sol,251,Timestamp-Dependency,code snippet injection
1827,buggy_24.sol,241,Timestamp-Dependency,code snippet injection
1828,buggy_24.sol,236,Timestamp-Dependency,code snippet injection
1829,buggy_24.sol,232,Timestamp-Dependency,code snippet injection
1830,buggy_24.sol,226,Timestamp-Dependency,code snippet injection
1831,buggy_25.sol,86,Timestamp-Dependency,code snippet injection
1832,buggy_25.sol,84,Timestamp-Dependency,code snippet injection
1833,buggy_25.sol,82,Timestamp-Dependency,code snippet injection
1834,buggy_25.sol,80,Timestamp-Dependency,code snippet injection
1835,buggy_25.sol,78,Timestamp-Dependency,code snippet injection
1836,buggy_25.sol,74,Timestamp-Dependency,code snippet injection
1837,buggy_25.sol,68,Timestamp-Dependency,code snippet injection
1838,buggy_25.sol,292,Timestamp-Dependency,code snippet injection
1839,buggy_25.sol,282,Timestamp-Dependency,code snippet injection
1840,buggy_25.sol,268,Timestamp-Dependency,code snippet injection
1841,buggy_25.sol,258,Timestamp-Dependency,code snippet injection
1842,buggy_25.sol,244,Timestamp-Dependency,code snippet injection
1843,buggy_25.sol,228,Timestamp-Dependency,code snippet injection
1844,buggy_25.sol,185,Timestamp-Dependency,code snippet injection
1845,buggy_25.sol,141,Timestamp-Dependency,code snippet injection
1846,buggy_25.sol,121,Timestamp-Dependency,code snippet injection
1847,buggy_25.sol,103,Timestamp-Dependency,code snippet injection
1848,buggy_25.sol,93,Timestamp-Dependency,code snippet injection
1849,buggy_25.sol,56,Timestamp-Dependency,code snippet injection
1850,buggy_25.sol,42,Timestamp-Dependency,code snippet injection
1851,buggy_25.sol,13,Timestamp-Dependency,code snippet injection
1852,buggy_26.sol,124,Timestamp-Dependency,code snippet injection
1853,buggy_26.sol,116,Timestamp-Dependency,code snippet injection
1854,buggy_26.sol,257,Timestamp-Dependency,code snippet injection
1855,buggy_26.sol,253,Timestamp-Dependency,code snippet injection
1856,buggy_26.sol,245,Timestamp-Dependency,code snippet injection
1857,buggy_26.sol,233,Timestamp-Dependency,code snippet injection
1858,buggy_26.sol,223,Timestamp-Dependency,code snippet injection
1859,buggy_26.sol,213,Timestamp-Dependency,code snippet injection
1860,buggy_26.sol,204,Timestamp-Dependency,code snippet injection
1861,buggy_26.sol,190,Timestamp-Dependency,code snippet injection
1862,buggy_26.sol,181,Timestamp-Dependency,code snippet injection
1863,buggy_26.sol,167,Timestamp-Dependency,code snippet injection
1864,buggy_26.sol,158,Timestamp-Dependency,code snippet injection
1865,buggy_26.sol,145,Timestamp-Dependency,code snippet injection
1866,buggy_26.sol,138,Timestamp-Dependency,code snippet injection
1867,buggy_26.sol,130,Timestamp-Dependency,code snippet injection
1868,buggy_26.sol,116,Timestamp-Dependency,code snippet injection
1869,buggy_26.sol,103,Timestamp-Dependency,code snippet injection
1870,buggy_26.sol,93,Timestamp-Dependency,code snippet injection
1871,buggy_26.sol,88,Timestamp-Dependency,code snippet injection
1872,buggy_26.sol,78,Timestamp-Dependency,code snippet injection
1873,buggy_26.sol,68,Timestamp-Dependency,code snippet injection
1874,buggy_26.sol,63,Timestamp-Dependency,code snippet injection
1875,buggy_27.sol,202,Timestamp-Dependency,code snippet injection
1876,buggy_27.sol,200,Timestamp-Dependency,code snippet injection
1877,buggy_27.sol,198,Timestamp-Dependency,code snippet injection
1878,buggy_27.sol,196,Timestamp-Dependency,code snippet injection
1879,buggy_27.sol,54,Timestamp-Dependency,code snippet injection
1880,buggy_27.sol,552,Timestamp-Dependency,code snippet injection
1881,buggy_27.sol,542,Timestamp-Dependency,code snippet injection
1882,buggy_27.sol,532,Timestamp-Dependency,code snippet injection
1883,buggy_27.sol,524,Timestamp-Dependency,code snippet injection
1884,buggy_27.sol,510,Timestamp-Dependency,code snippet injection
1885,buggy_27.sol,499,Timestamp-Dependency,code snippet injection
1886,buggy_27.sol,484,Timestamp-Dependency,code snippet injection
1887,buggy_27.sol,471,Timestamp-Dependency,code snippet injection
1888,buggy_27.sol,458,Timestamp-Dependency,code snippet injection
1889,buggy_27.sol,448,Timestamp-Dependency,code snippet injection
1890,buggy_27.sol,437,Timestamp-Dependency,code snippet injection
1891,buggy_27.sol,425,Timestamp-Dependency,code snippet injection
1892,buggy_27.sol,364,Timestamp-Dependency,code snippet injection
1893,buggy_27.sol,348,Timestamp-Dependency,code snippet injection
1894,buggy_27.sol,338,Timestamp-Dependency,code snippet injection
1895,buggy_27.sol,272,Timestamp-Dependency,code snippet injection
1896,buggy_27.sol,258,Timestamp-Dependency,code snippet injection
1897,buggy_27.sol,248,Timestamp-Dependency,code snippet injection
1898,buggy_27.sol,239,Timestamp-Dependency,code snippet injection
1899,buggy_27.sol,232,Timestamp-Dependency,code snippet injection
1900,buggy_27.sol,225,Timestamp-Dependency,code snippet injection
1901,buggy_27.sol,126,Timestamp-Dependency,code snippet injection
1902,buggy_27.sol,119,Timestamp-Dependency,code snippet injection
1903,buggy_27.sol,112,Timestamp-Dependency,code snippet injection
1904,buggy_27.sol,104,Timestamp-Dependency,code snippet injection
1905,buggy_27.sol,79,Timestamp-Dependency,code snippet injection
1906,buggy_27.sol,61,Timestamp-Dependency,code snippet injection
1907,buggy_27.sol,211,Timestamp-Dependency,code snippet injection
1908,buggy_27.sol,206,Timestamp-Dependency,code snippet injection
1909,buggy_27.sol,191,Timestamp-Dependency,code snippet injection
1910,buggy_27.sol,187,Timestamp-Dependency,code snippet injection
1911,buggy_27.sol,182,Timestamp-Dependency,code snippet injection
1912,buggy_27.sol,172,Timestamp-Dependency,code snippet injection
1913,buggy_27.sol,166,Timestamp-Dependency,code snippet injection
1914,buggy_27.sol,162,Timestamp-Dependency,code snippet injection
1915,buggy_27.sol,152,Timestamp-Dependency,code snippet injection
1916,buggy_27.sol,141,Timestamp-Dependency,code snippet injection
1917,buggy_27.sol,136,Timestamp-Dependency,code snippet injection
1918,buggy_27.sol,94,Timestamp-Dependency,code snippet injection
1919,buggy_27.sol,89,Timestamp-Dependency,code snippet injection
1920,buggy_28.sol,331,Timestamp-Dependency,code snippet injection
1921,buggy_28.sol,324,Timestamp-Dependency,code snippet injection
1922,buggy_28.sol,315,Timestamp-Dependency,code snippet injection
1923,buggy_28.sol,310,Timestamp-Dependency,code snippet injection
1924,buggy_28.sol,303,Timestamp-Dependency,code snippet injection
1925,buggy_28.sol,293,Timestamp-Dependency,code snippet injection
1926,buggy_28.sol,281,Timestamp-Dependency,code snippet injection
1927,buggy_28.sol,255,Timestamp-Dependency,code snippet injection
1928,buggy_28.sol,245,Timestamp-Dependency,code snippet injection
1929,buggy_28.sol,230,Timestamp-Dependency,code snippet injection
1930,buggy_28.sol,208,Timestamp-Dependency,code snippet injection
1931,buggy_28.sol,193,Timestamp-Dependency,code snippet injection
1932,buggy_28.sol,184,Timestamp-Dependency,code snippet injection
1933,buggy_28.sol,171,Timestamp-Dependency,code snippet injection
1934,buggy_28.sol,163,Timestamp-Dependency,code snippet injection
1935,buggy_28.sol,105,Timestamp-Dependency,code snippet injection
1936,buggy_28.sol,96,Timestamp-Dependency,code snippet injection
1937,buggy_28.sol,87,Timestamp-Dependency,code snippet injection
1938,buggy_28.sol,74,Timestamp-Dependency,code snippet injection
1939,buggy_28.sol,154,Timestamp-Dependency,code snippet injection
1940,buggy_28.sol,144,Timestamp-Dependency,code snippet injection
1941,buggy_28.sol,134,Timestamp-Dependency,code snippet injection
1942,buggy_28.sol,129,Timestamp-Dependency,code snippet injection
1943,buggy_28.sol,123,Timestamp-Dependency,code snippet injection
1944,buggy_28.sol,118,Timestamp-Dependency,code snippet injection
1945,buggy_28.sol,114,Timestamp-Dependency,code snippet injection
1946,buggy_28.sol,62,Timestamp-Dependency,code snippet injection
